*
* No part of this file can be released without the consent of SMIC.
*
*This file contains the interconnect capacitance of parallel lines above a bottom plate.
*Three corners are provided : Typical, Fast and Slow.
***********************************************************************
*****             Interconnect Capacitance Table           ************
***********************************************************************

Process: 	0.11um Mixed Signal 1P8M Salicide, Dual Voltage (1.2V/3.3V)
Version: 	1.24
Date: 		2015-1-16
Corner:  	Typical
Structure: 	Structure-2 (Parallel lines between two plates)
(Please refer to SMIC SPICE document for the definition of each capacitance)


**************************
* Layers:	M2-M1-AA *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	1.000	1.29E-01	7.77E-02	1.35E-02	1.74E-02	2.39E-03	1.71E-02	3.02E-02	5.55E-03
0.180	1.200	1.26E-01	8.30E-02	1.47E-02	1.74E-02	2.39E-03	1.31E-02	3.28E-02	6.14E-03
0.180	1.400	1.25E-01	8.71E-02	1.56E-02	1.74E-02	2.39E-03	1.02E-02	3.49E-02	6.62E-03
0.180	1.600	1.24E-01	9.03E-02	1.64E-02	1.74E-02	2.39E-03	8.03E-03	3.65E-02	6.98E-03
0.180	1.800	1.24E-01	9.29E-02	1.70E-02	1.74E-02	2.39E-03	6.39E-03	3.77E-02	7.28E-03
0.180	2.000	1.23E-01	9.49E-02	1.74E-02	1.74E-02	2.39E-03	5.14E-03	3.87E-02	7.52E-03
0.180	2.500	1.23E-01	9.82E-02	1.82E-02	1.74E-02	2.39E-03	3.10E-03	4.04E-02	7.92E-03
0.180	3.000	1.23E-01	1.00E-01	1.87E-02	1.74E-02	2.39E-03	1.92E-03	4.14E-02	8.16E-03
0.180	4.000	1.23E-01	1.02E-01	1.91E-02	1.74E-02	2.39E-03	8.27E-04	4.23E-02	8.38E-03
0.180	5.000	1.23E-01	1.03E-01	1.93E-02	1.74E-02	2.39E-03	4.16E-04	4.26E-02	8.47E-03
0.180	7.000	1.23E-01	1.03E-01	1.94E-02	1.74E-02	2.39E-03	1.68E-04	4.29E-02	8.52E-03
0.180	10.000	1.23E-01	1.03E-01	1.95E-02	1.74E-02	2.39E-03	7.50E-05	4.29E-02	8.55E-03
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M6-M3-M1 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	0.160	2.77E-01	1.23E-02	7.54E-03	5.62E-03	3.35E-03	1.22E-01	3.33E-03	2.10E-03
0.180	0.180	2.55E-01	1.28E-02	7.87E-03	5.62E-03	3.35E-03	1.10E-01	3.59E-03	2.26E-03
0.180	0.200	2.37E-01	1.33E-02	8.20E-03	5.62E-03	3.35E-03	1.01E-01	3.86E-03	2.42E-03
0.180	0.250	2.04E-01	1.46E-02	9.00E-03	5.62E-03	3.35E-03	8.39E-02	4.51E-03	2.83E-03
0.180	0.300	1.82E-01	1.59E-02	9.79E-03	5.62E-03	3.35E-03	7.22E-02	5.15E-03	3.22E-03
0.180	0.400	1.53E-01	1.84E-02	1.14E-02	5.62E-03	3.35E-03	5.69E-02	6.41E-03	4.01E-03
0.180	0.500	1.36E-01	2.09E-02	1.29E-02	5.62E-03	3.35E-03	4.71E-02	7.65E-03	4.77E-03
0.180	0.600	1.25E-01	2.33E-02	1.44E-02	5.62E-03	3.35E-03	4.02E-02	8.82E-03	5.52E-03
0.180	0.800	1.11E-01	2.77E-02	1.72E-02	5.62E-03	3.35E-03	3.07E-02	1.10E-02	6.93E-03
0.180	1.000	1.04E-01	3.16E-02	1.97E-02	5.62E-03	3.35E-03	2.43E-02	1.30E-02	8.19E-03
0.180	1.200	9.90E-02	3.51E-02	2.20E-02	5.62E-03	3.35E-03	1.96E-02	1.47E-02	9.33E-03
0.180	1.400	9.60E-02	3.81E-02	2.40E-02	5.62E-03	3.35E-03	1.60E-02	1.62E-02	1.03E-02
0.180	1.600	9.42E-02	4.08E-02	2.57E-02	5.62E-03	3.35E-03	1.32E-02	1.76E-02	1.12E-02
0.180	1.800	9.29E-02	4.30E-02	2.71E-02	5.62E-03	3.35E-03	1.09E-02	1.87E-02	1.19E-02
0.180	2.000	9.20E-02	4.49E-02	2.84E-02	5.62E-03	3.35E-03	8.99E-03	1.96E-02	1.25E-02
0.180	2.500	9.09E-02	4.85E-02	3.08E-02	5.62E-03	3.35E-03	5.67E-03	2.14E-02	1.37E-02
0.180	3.000	9.05E-02	5.08E-02	3.23E-02	5.62E-03	3.35E-03	3.57E-03	2.26E-02	1.45E-02
0.180	4.000	9.02E-02	5.33E-02	3.39E-02	5.62E-03	3.35E-03	1.49E-03	2.38E-02	1.53E-02
0.180	5.000	9.02E-02	5.42E-02	3.46E-02	5.62E-03	3.35E-03	6.60E-04	2.43E-02	1.56E-02
0.180	7.000	9.02E-02	5.48E-02	3.50E-02	5.62E-03	3.35E-03	2.02E-04	2.46E-02	1.58E-02
0.180	10.000	9.02E-02	5.50E-02	3.51E-02	5.62E-03	3.35E-03	6.99E-05	2.47E-02	1.59E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M6-M4-M1 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	0.160	2.77E-01	7.58E-03	1.23E-02	3.35E-03	5.62E-03	1.22E-01	2.12E-03	3.32E-03
0.180	0.180	2.55E-01	7.90E-03	1.28E-02	3.35E-03	5.62E-03	1.10E-01	2.27E-03	3.59E-03
0.180	0.200	2.37E-01	8.22E-03	1.33E-02	3.35E-03	5.62E-03	1.01E-01	2.43E-03	3.86E-03
0.180	0.250	2.04E-01	9.01E-03	1.47E-02	3.35E-03	5.62E-03	8.39E-02	2.83E-03	4.53E-03
0.180	0.300	1.82E-01	9.78E-03	1.60E-02	3.35E-03	5.62E-03	7.22E-02	3.21E-03	5.19E-03
0.180	0.400	1.53E-01	1.13E-02	1.86E-02	3.35E-03	5.62E-03	5.69E-02	3.99E-03	6.48E-03
0.180	0.500	1.37E-01	1.28E-02	2.11E-02	3.35E-03	5.62E-03	4.71E-02	4.75E-03	7.72E-03
0.180	0.600	1.25E-01	1.43E-02	2.35E-02	3.35E-03	5.62E-03	4.01E-02	5.49E-03	8.93E-03
0.180	0.800	1.12E-01	1.71E-02	2.80E-02	3.35E-03	5.62E-03	3.06E-02	6.88E-03	1.12E-02
0.180	1.000	1.04E-01	1.96E-02	3.20E-02	3.35E-03	5.62E-03	2.42E-02	8.12E-03	1.32E-02
0.180	1.200	9.91E-02	2.18E-02	3.55E-02	3.35E-03	5.62E-03	1.95E-02	9.22E-03	1.50E-02
0.180	1.400	9.62E-02	2.37E-02	3.86E-02	3.35E-03	5.62E-03	1.59E-02	1.02E-02	1.65E-02
0.180	1.600	9.43E-02	2.54E-02	4.13E-02	3.35E-03	5.62E-03	1.31E-02	1.10E-02	1.78E-02
0.180	1.800	9.30E-02	2.68E-02	4.35E-02	3.35E-03	5.62E-03	1.08E-02	1.17E-02	1.89E-02
0.180	2.000	9.22E-02	2.81E-02	4.54E-02	3.35E-03	5.62E-03	8.95E-03	1.24E-02	1.99E-02
0.180	2.500	9.11E-02	3.04E-02	4.90E-02	3.35E-03	5.62E-03	5.64E-03	1.35E-02	2.17E-02
0.180	3.000	9.07E-02	3.20E-02	5.14E-02	3.35E-03	5.62E-03	3.56E-03	1.43E-02	2.29E-02
0.180	4.000	9.05E-02	3.36E-02	5.39E-02	3.35E-03	5.62E-03	1.48E-03	1.51E-02	2.41E-02
0.180	5.000	9.04E-02	3.42E-02	5.49E-02	3.35E-03	5.62E-03	6.56E-04	1.54E-02	2.46E-02
0.180	7.000	9.04E-02	3.46E-02	5.54E-02	3.35E-03	5.62E-03	2.03E-04	1.56E-02	2.49E-02
0.180	10.000	9.05E-02	3.47E-02	5.56E-02	3.35E-03	5.62E-03	6.98E-05	1.57E-02	2.50E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M6-M5-M1 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	0.160	2.83E-01	5.26E-03	3.44E-02	2.39E-03	1.74E-02	1.17E-01	1.44E-03	8.53E-03
0.180	0.180	2.62E-01	5.50E-03	3.61E-02	2.39E-03	1.74E-02	1.05E-01	1.56E-03	9.35E-03
0.180	0.200	2.44E-01	5.75E-03	3.77E-02	2.39E-03	1.74E-02	9.59E-02	1.68E-03	1.02E-02
0.180	0.250	2.13E-01	6.35E-03	4.17E-02	2.39E-03	1.74E-02	7.83E-02	1.98E-03	1.21E-02
0.180	0.300	1.92E-01	6.94E-03	4.54E-02	2.39E-03	1.74E-02	6.60E-02	2.28E-03	1.40E-02
0.180	0.400	1.67E-01	8.09E-03	5.23E-02	2.39E-03	1.74E-02	4.99E-02	2.85E-03	1.74E-02
0.180	0.500	1.53E-01	9.16E-03	5.84E-02	2.39E-03	1.74E-02	3.96E-02	3.39E-03	2.05E-02
0.180	0.600	1.44E-01	1.02E-02	6.38E-02	2.39E-03	1.74E-02	3.23E-02	3.89E-03	2.32E-02
0.180	0.800	1.35E-01	1.19E-02	7.29E-02	2.39E-03	1.74E-02	2.28E-02	4.76E-03	2.78E-02
0.180	1.000	1.30E-01	1.34E-02	7.99E-02	2.39E-03	1.74E-02	1.69E-02	5.49E-03	3.13E-02
0.180	1.200	1.28E-01	1.45E-02	8.54E-02	2.39E-03	1.74E-02	1.28E-02	6.06E-03	3.40E-02
0.180	1.400	1.27E-01	1.54E-02	8.96E-02	2.39E-03	1.74E-02	9.93E-03	6.52E-03	3.61E-02
0.180	1.600	1.26E-01	1.61E-02	9.28E-02	2.39E-03	1.74E-02	7.84E-03	6.87E-03	3.77E-02
0.180	1.800	1.26E-01	1.67E-02	9.53E-02	2.39E-03	1.74E-02	6.24E-03	7.16E-03	3.90E-02
0.180	2.000	1.25E-01	1.72E-02	9.73E-02	2.39E-03	1.74E-02	5.01E-03	7.39E-03	4.00E-02
0.180	2.500	1.25E-01	1.79E-02	1.01E-01	2.39E-03	1.74E-02	3.02E-03	7.77E-03	4.16E-02
0.180	3.000	1.25E-01	1.84E-02	1.03E-01	2.39E-03	1.74E-02	1.88E-03	8.00E-03	4.26E-02
0.180	4.000	1.25E-01	1.88E-02	1.04E-01	2.39E-03	1.74E-02	8.18E-04	8.21E-03	4.35E-02
0.180	5.000	1.25E-01	1.90E-02	1.05E-01	2.39E-03	1.74E-02	4.19E-04	8.29E-03	4.38E-02
0.180	7.000	1.25E-01	1.91E-02	1.05E-01	2.39E-03	1.74E-02	1.71E-04	8.34E-03	4.40E-02
0.180	10.000	1.25E-01	1.91E-02	1.06E-01	2.39E-03	1.74E-02	7.61E-05	8.37E-03	4.41E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M6-M3-M2 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	0.160	2.83E-01	3.34E-02	7.03E-03	1.74E-02	3.35E-03	1.17E-01	8.03E-03	1.84E-03
0.180	0.180	2.62E-01	3.50E-02	7.37E-03	1.74E-02	3.35E-03	1.05E-01	8.82E-03	2.01E-03
0.180	0.200	2.44E-01	3.66E-02	7.71E-03	1.74E-02	3.35E-03	9.58E-02	9.60E-03	2.18E-03
0.180	0.250	2.13E-01	4.03E-02	8.55E-03	1.74E-02	3.35E-03	7.82E-02	1.15E-02	2.60E-03
0.180	0.300	1.92E-01	4.39E-02	9.38E-03	1.74E-02	3.35E-03	6.59E-02	1.33E-02	3.01E-03
0.180	0.400	1.67E-01	5.05E-02	1.10E-02	1.74E-02	3.35E-03	4.97E-02	1.66E-02	3.82E-03
0.180	0.500	1.52E-01	5.63E-02	1.25E-02	1.74E-02	3.35E-03	3.93E-02	1.95E-02	4.57E-03
0.180	0.600	1.44E-01	6.15E-02	1.39E-02	1.74E-02	3.35E-03	3.20E-02	2.21E-02	5.28E-03
0.180	0.800	1.34E-01	7.01E-02	1.64E-02	1.74E-02	3.35E-03	2.23E-02	2.63E-02	6.51E-03
0.180	1.000	1.30E-01	7.67E-02	1.84E-02	1.74E-02	3.35E-03	1.62E-02	2.97E-02	7.51E-03
0.180	1.200	1.28E-01	8.19E-02	2.00E-02	1.74E-02	3.35E-03	1.21E-02	3.23E-02	8.31E-03
0.180	1.400	1.26E-01	8.58E-02	2.12E-02	1.74E-02	3.35E-03	9.14E-03	3.42E-02	8.92E-03
0.180	1.600	1.26E-01	8.88E-02	2.22E-02	1.74E-02	3.35E-03	6.98E-03	3.57E-02	9.40E-03
0.180	1.800	1.25E-01	9.10E-02	2.29E-02	1.74E-02	3.35E-03	5.41E-03	3.68E-02	9.76E-03
0.180	2.000	1.25E-01	9.28E-02	2.34E-02	1.74E-02	3.35E-03	4.20E-03	3.77E-02	1.00E-02
0.180	2.500	1.25E-01	9.57E-02	2.44E-02	1.74E-02	3.35E-03	2.28E-03	3.92E-02	1.05E-02
0.180	3.000	1.25E-01	9.72E-02	2.49E-02	1.74E-02	3.35E-03	1.30E-03	3.99E-02	1.08E-02
0.180	4.000	1.25E-01	9.84E-02	2.53E-02	1.74E-02	3.35E-03	4.99E-04	4.05E-02	1.10E-02
0.180	5.000	1.25E-01	9.88E-02	2.54E-02	1.74E-02	3.35E-03	2.52E-04	4.07E-02	1.10E-02
0.180	7.000	1.25E-01	9.90E-02	2.55E-02	1.74E-02	3.35E-03	1.05E-04	4.08E-02	1.11E-02
0.180	10.000	1.25E-01	9.91E-02	2.55E-02	1.74E-02	3.35E-03	4.59E-05	4.09E-02	1.11E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M6-M4-M2 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	0.160	2.78E-01	1.16E-02	1.16E-02	5.62E-03	5.62E-03	1.21E-01	3.02E-03	3.01E-03
0.180	0.180	2.55E-01	1.22E-02	1.22E-02	5.62E-03	5.62E-03	1.10E-01	3.28E-03	3.28E-03
0.180	0.200	2.38E-01	1.27E-02	1.27E-02	5.62E-03	5.62E-03	1.00E-01	3.55E-03	3.55E-03
0.180	0.250	2.05E-01	1.40E-02	1.41E-02	5.62E-03	5.62E-03	8.31E-02	4.20E-03	4.22E-03
0.180	0.300	1.83E-01	1.54E-02	1.54E-02	5.62E-03	5.62E-03	7.13E-02	4.87E-03	4.89E-03
0.180	0.400	1.55E-01	1.79E-02	1.80E-02	5.62E-03	5.62E-03	5.56E-02	6.14E-03	6.20E-03
0.180	0.500	1.38E-01	2.04E-02	2.05E-02	5.62E-03	5.62E-03	4.56E-02	7.39E-03	7.46E-03
0.180	0.600	1.27E-01	2.28E-02	2.30E-02	5.62E-03	5.62E-03	3.83E-02	8.59E-03	8.68E-03
0.180	0.800	1.14E-01	2.71E-02	2.74E-02	5.62E-03	5.62E-03	2.84E-02	1.07E-02	1.09E-02
0.180	1.000	1.08E-01	3.09E-02	3.12E-02	5.62E-03	5.62E-03	2.17E-02	1.26E-02	1.28E-02
0.180	1.200	1.04E-01	3.41E-02	3.46E-02	5.62E-03	5.62E-03	1.68E-02	1.43E-02	1.45E-02
0.180	1.400	1.01E-01	3.68E-02	3.73E-02	5.62E-03	5.62E-03	1.32E-02	1.56E-02	1.58E-02
0.180	1.600	1.00E-01	3.92E-02	3.97E-02	5.62E-03	5.62E-03	1.03E-02	1.68E-02	1.70E-02
0.180	1.800	9.91E-02	4.09E-02	4.14E-02	5.62E-03	5.62E-03	8.18E-03	1.76E-02	1.79E-02
0.180	2.000	9.85E-02	4.24E-02	4.30E-02	5.62E-03	5.62E-03	6.46E-03	1.84E-02	1.87E-02
0.180	2.500	9.79E-02	4.50E-02	4.56E-02	5.62E-03	5.62E-03	3.60E-03	1.97E-02	2.00E-02
0.180	3.000	9.78E-02	4.65E-02	4.72E-02	5.62E-03	5.62E-03	2.04E-03	2.04E-02	2.08E-02
0.180	4.000	9.77E-02	4.78E-02	4.85E-02	5.62E-03	5.62E-03	7.05E-04	2.11E-02	2.15E-02
0.180	5.000	9.77E-02	4.82E-02	4.89E-02	5.62E-03	5.62E-03	3.09E-04	2.13E-02	2.17E-02
0.180	7.000	9.78E-02	4.84E-02	4.92E-02	5.62E-03	5.62E-03	1.04E-04	2.14E-02	2.18E-02
0.180	10.000	9.78E-02	4.85E-02	4.92E-02	5.62E-03	5.62E-03	4.16E-05	2.14E-02	2.18E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M6-M5-M2 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	0.160	2.84E-01	7.07E-03	3.37E-02	3.35E-03	1.74E-02	1.17E-01	1.86E-03	8.18E-03
0.180	0.180	2.62E-01	7.41E-03	3.54E-02	3.35E-03	1.74E-02	1.05E-01	2.03E-03	9.00E-03
0.180	0.200	2.44E-01	7.74E-03	3.70E-02	3.35E-03	1.74E-02	9.57E-02	2.20E-03	9.81E-03
0.180	0.250	2.13E-01	8.56E-03	4.09E-02	3.35E-03	1.74E-02	7.80E-02	2.61E-03	1.18E-02
0.180	0.300	1.93E-01	9.37E-03	4.46E-02	3.35E-03	1.74E-02	6.57E-02	3.01E-03	1.36E-02
0.180	0.400	1.68E-01	1.10E-02	5.15E-02	3.35E-03	1.74E-02	4.95E-02	3.80E-03	1.71E-02
0.180	0.500	1.54E-01	1.24E-02	5.76E-02	3.35E-03	1.74E-02	3.91E-02	4.55E-03	2.01E-02
0.180	0.600	1.45E-01	1.38E-02	6.31E-02	3.35E-03	1.74E-02	3.17E-02	5.24E-03	2.29E-02
0.180	0.800	1.36E-01	1.62E-02	7.21E-02	3.35E-03	1.74E-02	2.21E-02	6.44E-03	2.73E-02
0.180	1.000	1.31E-01	1.82E-02	7.90E-02	3.35E-03	1.74E-02	1.60E-02	7.42E-03	3.08E-02
0.180	1.200	1.29E-01	1.97E-02	8.42E-02	3.35E-03	1.74E-02	1.19E-02	8.17E-03	3.34E-02
0.180	1.400	1.28E-01	2.09E-02	8.83E-02	3.35E-03	1.74E-02	8.94E-03	8.77E-03	3.54E-02
0.180	1.600	1.28E-01	2.18E-02	9.13E-02	3.35E-03	1.74E-02	6.82E-03	9.23E-03	3.70E-02
0.180	1.800	1.27E-01	2.25E-02	9.36E-02	3.35E-03	1.74E-02	5.28E-03	9.57E-03	3.81E-02
0.180	2.000	1.27E-01	2.30E-02	9.53E-02	3.35E-03	1.74E-02	4.10E-03	9.85E-03	3.90E-02
0.180	2.500	1.27E-01	2.39E-02	9.82E-02	3.35E-03	1.74E-02	2.22E-03	1.03E-02	4.04E-02
0.180	3.000	1.27E-01	2.44E-02	9.96E-02	3.35E-03	1.74E-02	1.28E-03	1.05E-02	4.11E-02
0.180	4.000	1.27E-01	2.48E-02	1.01E-01	3.35E-03	1.74E-02	4.95E-04	1.07E-02	4.17E-02
0.180	5.000	1.27E-01	2.49E-02	1.01E-01	3.35E-03	1.74E-02	2.55E-04	1.08E-02	4.19E-02
0.180	7.000	1.27E-01	2.50E-02	1.01E-01	3.35E-03	1.74E-02	1.07E-04	1.08E-02	4.20E-02
0.180	10.000	1.27E-01	2.50E-02	1.02E-01	3.35E-03	1.74E-02	4.75E-05	1.08E-02	4.21E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M6-M4-M3 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	0.160	2.84E-01	3.25E-02	1.11E-02	1.74E-02	5.62E-03	1.16E-01	7.58E-03	2.73E-03
0.180	0.180	2.62E-01	3.41E-02	1.17E-02	1.74E-02	5.62E-03	1.05E-01	8.39E-03	3.02E-03
0.180	0.200	2.45E-01	3.57E-02	1.22E-02	1.74E-02	5.62E-03	9.52E-02	9.16E-03	3.30E-03
0.180	0.250	2.14E-01	3.95E-02	1.36E-02	1.74E-02	5.62E-03	7.74E-02	1.11E-02	4.00E-03
0.180	0.300	1.93E-01	4.31E-02	1.50E-02	1.74E-02	5.62E-03	6.50E-02	1.29E-02	4.68E-03
0.180	0.400	1.68E-01	4.97E-02	1.76E-02	1.74E-02	5.62E-03	4.85E-02	1.62E-02	6.00E-03
0.180	0.500	1.54E-01	5.55E-02	2.01E-02	1.74E-02	5.62E-03	3.78E-02	1.91E-02	7.24E-03
0.180	0.600	1.46E-01	6.06E-02	2.24E-02	1.74E-02	5.62E-03	3.03E-02	2.16E-02	8.37E-03
0.180	0.800	1.37E-01	6.90E-02	2.62E-02	1.74E-02	5.62E-03	2.02E-02	2.58E-02	1.03E-02
0.180	1.000	1.33E-01	7.53E-02	2.92E-02	1.74E-02	5.62E-03	1.39E-02	2.90E-02	1.18E-02
0.180	1.200	1.31E-01	7.99E-02	3.15E-02	1.74E-02	5.62E-03	9.79E-03	3.13E-02	1.29E-02
0.180	1.400	1.31E-01	8.33E-02	3.32E-02	1.74E-02	5.62E-03	6.93E-03	3.30E-02	1.38E-02
0.180	1.600	1.30E-01	8.58E-02	3.44E-02	1.74E-02	5.62E-03	4.93E-03	3.42E-02	1.44E-02
0.180	1.800	1.30E-01	8.75E-02	3.53E-02	1.74E-02	5.62E-03	3.55E-03	3.51E-02	1.48E-02
0.180	2.000	1.30E-01	8.88E-02	3.59E-02	1.74E-02	5.62E-03	2.56E-03	3.57E-02	1.51E-02
0.180	2.500	1.30E-01	9.06E-02	3.68E-02	1.74E-02	5.62E-03	1.18E-03	3.66E-02	1.56E-02
0.180	3.000	1.30E-01	9.13E-02	3.72E-02	1.74E-02	5.62E-03	6.10E-04	3.70E-02	1.58E-02
0.180	4.000	1.30E-01	9.18E-02	3.75E-02	1.74E-02	5.62E-03	2.42E-04	3.72E-02	1.59E-02
0.180	5.000	1.30E-01	9.20E-02	3.76E-02	1.74E-02	5.62E-03	1.31E-04	3.73E-02	1.60E-02
0.180	7.000	1.30E-01	9.21E-02	3.76E-02	1.74E-02	5.62E-03	5.88E-05	3.74E-02	1.60E-02
0.180	10.000	1.30E-01	9.21E-02	3.77E-02	1.74E-02	5.62E-03	2.66E-05	3.74E-02	1.60E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M6-M5-M3 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	0.160	2.84E-01	1.11E-02	3.28E-02	5.62E-03	1.74E-02	1.16E-01	2.76E-03	7.74E-03
0.180	0.180	2.62E-01	1.17E-02	3.45E-02	5.62E-03	1.74E-02	1.05E-01	3.04E-03	8.57E-03
0.180	0.200	2.45E-01	1.22E-02	3.61E-02	5.62E-03	1.74E-02	9.50E-02	3.31E-03	9.36E-03
0.180	0.250	2.14E-01	1.36E-02	4.00E-02	5.62E-03	1.74E-02	7.72E-02	3.99E-03	1.13E-02
0.180	0.300	1.93E-01	1.49E-02	4.37E-02	5.62E-03	1.74E-02	6.48E-02	4.66E-03	1.32E-02
0.180	0.400	1.69E-01	1.76E-02	5.07E-02	5.62E-03	1.74E-02	4.83E-02	5.98E-03	1.67E-02
0.180	0.500	1.55E-01	1.99E-02	5.68E-02	5.62E-03	1.74E-02	3.76E-02	7.17E-03	1.97E-02
0.180	0.600	1.47E-01	2.22E-02	6.23E-02	5.62E-03	1.74E-02	3.00E-02	8.31E-03	2.25E-02
0.180	0.800	1.39E-01	2.59E-02	7.10E-02	5.62E-03	1.74E-02	2.00E-02	1.01E-02	2.68E-02
0.180	1.000	1.35E-01	2.88E-02	7.76E-02	5.62E-03	1.74E-02	1.38E-02	1.16E-02	3.01E-02
0.180	1.200	1.33E-01	3.10E-02	8.23E-02	5.62E-03	1.74E-02	9.63E-03	1.27E-02	3.25E-02
0.180	1.400	1.32E-01	3.26E-02	8.58E-02	5.62E-03	1.74E-02	6.79E-03	1.35E-02	3.42E-02
0.180	1.600	1.32E-01	3.37E-02	8.83E-02	5.62E-03	1.74E-02	4.83E-03	1.41E-02	3.55E-02
0.180	1.800	1.32E-01	3.46E-02	9.00E-02	5.62E-03	1.74E-02	3.47E-03	1.45E-02	3.63E-02
0.180	2.000	1.32E-01	3.52E-02	9.13E-02	5.62E-03	1.74E-02	2.50E-03	1.48E-02	3.70E-02
0.180	2.500	1.31E-01	3.60E-02	9.31E-02	5.62E-03	1.74E-02	1.15E-03	1.52E-02	3.79E-02
0.180	3.000	1.31E-01	3.64E-02	9.39E-02	5.62E-03	1.74E-02	5.97E-04	1.54E-02	3.82E-02
0.180	4.000	1.31E-01	3.67E-02	9.43E-02	5.62E-03	1.74E-02	2.40E-04	1.55E-02	3.85E-02
0.180	5.000	1.32E-01	3.67E-02	9.45E-02	5.62E-03	1.74E-02	1.30E-04	1.56E-02	3.86E-02
0.180	7.000	1.32E-01	3.68E-02	9.46E-02	5.62E-03	1.74E-02	5.82E-05	1.56E-02	3.86E-02
0.180	10.000	1.32E-01	3.68E-02	9.47E-02	5.62E-03	1.74E-02	2.65E-05	1.56E-02	3.87E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M6-M5-M4 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	0.160	2.90E-01	3.19E-02	3.20E-02	1.74E-02	1.74E-02	1.12E-01	7.27E-03	7.33E-03
0.180	0.180	2.69E-01	3.35E-02	3.38E-02	1.74E-02	1.74E-02	9.99E-02	8.06E-03	8.20E-03
