*
* No part of this file can be released without the consent of SMIC.
*
*This file contains the interconnect capacitance of parallel lines above a bottom plate.
*Three corners are provided : Typical, Fast and Slow.
***********************************************************************
*****             Interconnect Capacitance Table           ************
***********************************************************************

Process: 	0.11um Mixed Signal 1P8M Salicide, Dual Voltage (1.2V/3.3V)
Version: 	1.0
Date: 		2010-05-06
Corner:  	Typical
Structure: 	Structure-2 (Parallel lines above a bottom plate)
(Please refer to SMIC SPICE document for the definition of each capacitance)


**************************
* Layers:	M2-M1-AA *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.158	1.189	1.38E-01	1.04E-01	7.69E-03	2.16E-02	1.17E-03	1.11E-02	4.15E-02	3.26E-03
0.158	1.389	1.37E-01	1.09E-01	8.11E-03	2.16E-02	1.17E-03	8.65E-03	4.36E-02	3.47E-03
0.158	1.589	1.36E-01	1.12E-01	8.43E-03	2.16E-02	1.17E-03	6.87E-03	4.52E-02	3.63E-03
0.158	1.789	1.36E-01	1.14E-01	8.66E-03	2.16E-02	1.17E-03	5.60E-03	4.64E-02	3.75E-03
0.158	1.989	1.36E-01	1.16E-01	8.86E-03	2.16E-02	1.17E-03	4.60E-03	4.74E-02	3.84E-03
0.158	2.489	1.36E-01	1.20E-01	9.20E-03	2.16E-02	1.17E-03	2.96E-03	4.90E-02	4.01E-03
0.158	2.989	1.35E-01	1.21E-01	9.38E-03	2.16E-02	1.17E-03	2.07E-03	4.99E-02	4.10E-03
0.158	3.989	1.35E-01	1.23E-01	9.59E-03	2.16E-02	1.17E-03	1.10E-03	5.09E-02	4.21E-03
0.158	4.989	1.35E-01	1.24E-01	9.68E-03	2.16E-02	1.17E-03	6.97E-04	5.13E-02	4.25E-03
0.158	6.989	1.35E-01	1.25E-01	9.76E-03	2.16E-02	1.17E-03	3.07E-04	5.17E-02	4.30E-03
0.158	9.989	1.35E-01	1.25E-01	9.80E-03	2.16E-02	1.17E-03	1.34E-04	5.19E-02	4.32E-03
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**********************************************
* Layers:	MT2-M2-POLY (on FIELD OXIDE) *
**********************************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.152	3.08E-01	1.70E-02	4.03E-03	8.02E-03	1.74E-03	1.36E-01	4.50E-03	1.15E-03
0.198	0.162	2.94E-01	1.74E-02	4.11E-03	8.02E-03	1.74E-03	1.29E-01	4.68E-03	1.19E-03
0.198	0.182	2.70E-01	1.81E-02	4.28E-03	8.02E-03	1.74E-03	1.17E-01	5.03E-03	1.27E-03
0.198	0.232	2.28E-01	1.98E-02	4.68E-03	8.02E-03	1.74E-03	9.54E-02	5.91E-03	1.47E-03
0.198	0.282	2.01E-01	2.16E-02	5.08E-03	8.02E-03	1.74E-03	8.10E-02	6.77E-03	1.67E-03
0.198	0.382	1.67E-01	2.49E-02	5.87E-03	8.02E-03	1.74E-03	6.28E-02	8.44E-03	2.06E-03
0.198	0.482	1.47E-01	2.81E-02	6.63E-03	8.02E-03	1.74E-03	5.15E-02	1.00E-02	2.45E-03
0.198	0.582	1.34E-01	3.11E-02	7.37E-03	8.02E-03	1.74E-03	4.36E-02	1.16E-02	2.82E-03
0.198	0.782	1.19E-01	3.67E-02	8.76E-03	8.02E-03	1.74E-03	3.32E-02	1.43E-02	3.51E-03
0.198	0.982	1.10E-01	4.16E-02	1.00E-02	8.02E-03	1.74E-03	2.64E-02	1.68E-02	4.15E-03
0.198	1.182	1.05E-01	4.59E-02	1.12E-02	8.02E-03	1.74E-03	2.16E-02	1.89E-02	4.71E-03
0.198	1.382	1.02E-01	4.97E-02	1.22E-02	8.02E-03	1.74E-03	1.79E-02	2.08E-02	5.22E-03
0.198	1.582	9.96E-02	5.30E-02	1.31E-02	8.02E-03	1.74E-03	1.51E-02	2.25E-02	5.66E-03
0.198	1.782	9.81E-02	5.59E-02	1.38E-02	8.02E-03	1.74E-03	1.28E-02	2.39E-02	6.04E-03
0.198	1.982	9.70E-02	5.84E-02	1.45E-02	8.02E-03	1.74E-03	1.09E-02	2.52E-02	6.39E-03
0.198	2.482	9.56E-02	6.32E-02	1.58E-02	8.02E-03	1.74E-03	7.53E-03	2.76E-02	7.06E-03
0.198	2.982	9.49E-02	6.66E-02	1.68E-02	8.02E-03	1.74E-03	5.35E-03	2.93E-02	7.51E-03
0.198	3.982	9.44E-02	7.05E-02	1.79E-02	8.02E-03	1.74E-03	2.83E-03	3.13E-02	8.07E-03
0.198	4.982	9.43E-02	7.26E-02	1.85E-02	8.02E-03	1.74E-03	1.55E-03	3.23E-02	8.36E-03
0.198	6.982	9.43E-02	7.42E-02	1.89E-02	8.02E-03	1.74E-03	5.62E-04	3.31E-02	8.59E-03
0.198	9.982	9.43E-02	7.48E-02	1.91E-02	8.02E-03	1.74E-03	1.87E-04	3.34E-02	8.68E-03
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**********************************************
* Layers:	MT2-M3-POLY (on FIELD OXIDE) *
**********************************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.152	3.07E-01	1.03E-02	5.23E-03	4.37E-03	2.14E-03	1.37E-01	2.96E-03	1.55E-03
0.198	0.162	2.93E-01	1.05E-02	5.33E-03	4.37E-03	2.14E-03	1.30E-01	3.06E-03	1.59E-03
0.198	0.182	2.69E-01	1.09E-02	5.52E-03	4.37E-03	2.14E-03	1.18E-01	3.25E-03	1.69E-03
0.198	0.232	2.27E-01	1.18E-02	6.00E-03	4.37E-03	2.14E-03	9.68E-02	3.71E-03	1.93E-03
0.198	0.282	1.99E-01	1.27E-02	6.48E-03	4.37E-03	2.14E-03	8.26E-02	4.18E-03	2.17E-03
0.198	0.382	1.65E-01	1.45E-02	7.40E-03	4.37E-03	2.14E-03	6.47E-02	5.08E-03	2.63E-03
0.198	0.482	1.44E-01	1.63E-02	8.30E-03	4.37E-03	2.14E-03	5.38E-02	5.97E-03	3.08E-03
0.198	0.582	1.31E-01	1.80E-02	9.18E-03	4.37E-03	2.14E-03	4.63E-02	6.83E-03	3.52E-03
0.198	0.782	1.14E-01	2.13E-02	1.09E-02	4.37E-03	2.14E-03	3.63E-02	8.48E-03	4.37E-03
0.198	0.982	1.04E-01	2.44E-02	1.25E-02	4.37E-03	2.14E-03	2.98E-02	1.00E-02	5.18E-03
0.198	1.182	9.74E-02	2.73E-02	1.40E-02	4.37E-03	2.14E-03	2.51E-02	1.15E-02	5.93E-03
0.198	1.382	9.31E-02	3.00E-02	1.54E-02	4.37E-03	2.14E-03	2.15E-02	1.28E-02	6.63E-03
0.198	1.582	9.01E-02	3.24E-02	1.67E-02	4.37E-03	2.14E-03	1.86E-02	1.40E-02	7.28E-03
0.198	1.782	8.79E-02	3.46E-02	1.79E-02	4.37E-03	2.14E-03	1.62E-02	1.51E-02	7.86E-03
0.198	1.982	8.63E-02	3.66E-02	1.89E-02	4.37E-03	2.14E-03	1.41E-02	1.61E-02	8.39E-03
0.198	2.482	8.38E-02	4.07E-02	2.11E-02	4.37E-03	2.14E-03	1.02E-02	1.82E-02	9.49E-03
0.198	2.982	8.25E-02	4.39E-02	2.28E-02	4.37E-03	2.14E-03	7.49E-03	1.97E-02	1.03E-02
0.198	3.982	8.15E-02	4.80E-02	2.50E-02	4.37E-03	2.14E-03	4.12E-03	2.18E-02	1.14E-02
0.198	4.982	8.12E-02	5.03E-02	2.62E-02	4.37E-03	2.14E-03	2.28E-03	2.30E-02	1.21E-02
0.198	6.982	8.12E-02	5.23E-02	2.73E-02	4.37E-03	2.14E-03	7.73E-04	2.40E-02	1.26E-02
0.198	9.982	8.11E-02	5.30E-02	2.77E-02	4.37E-03	2.14E-03	2.28E-04	2.43E-02	1.28E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**********************************************
* Layers:	MT2-M4-POLY (on FIELD OXIDE) *
**********************************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.152	3.06E-01	7.40E-03	6.86E-03	2.99E-03	2.77E-03	1.37E-01	2.21E-03	2.05E-03
0.198	0.162	2.92E-01	7.54E-03	6.99E-03	2.99E-03	2.77E-03	1.30E-01	2.28E-03	2.11E-03
0.198	0.182	2.69E-01	7.80E-03	7.24E-03	2.99E-03	2.77E-03	1.18E-01	2.41E-03	2.23E-03
0.198	0.232	2.27E-01	8.44E-03	7.85E-03	2.99E-03	2.77E-03	9.70E-02	2.73E-03	2.54E-03
0.198	0.282	1.99E-01	9.08E-03	8.45E-03	2.99E-03	2.77E-03	8.29E-02	3.05E-03	2.84E-03
0.198	0.382	1.64E-01	1.03E-02	9.61E-03	2.99E-03	2.77E-03	6.51E-02	3.66E-03	3.42E-03
0.198	0.482	1.44E-01	1.15E-02	1.07E-02	2.99E-03	2.77E-03	5.42E-02	4.26E-03	3.98E-03
0.198	0.582	1.30E-01	1.27E-02	1.19E-02	2.99E-03	2.77E-03	4.68E-02	4.85E-03	4.54E-03
0.198	0.782	1.13E-01	1.50E-02	1.40E-02	2.99E-03	2.77E-03	3.71E-02	6.01E-03	5.62E-03
0.198	0.982	1.03E-01	1.72E-02	1.61E-02	2.99E-03	2.77E-03	3.07E-02	7.12E-03	6.67E-03
0.198	1.182	9.59E-02	1.93E-02	1.80E-02	2.99E-03	2.77E-03	2.62E-02	8.14E-03	7.64E-03
0.198	1.382	9.14E-02	2.12E-02	1.99E-02	2.99E-03	2.77E-03	2.26E-02	9.13E-03	8.57E-03
0.198	1.582	8.83E-02	2.31E-02	2.17E-02	2.99E-03	2.77E-03	1.97E-02	1.01E-02	9.45E-03
0.198	1.782	8.59E-02	2.48E-02	2.32E-02	2.99E-03	2.77E-03	1.73E-02	1.09E-02	1.02E-02
0.198	1.982	8.40E-02	2.63E-02	2.46E-02	2.99E-03	2.77E-03	1.52E-02	1.17E-02	1.09E-02
0.198	2.482	8.11E-02	2.96E-02	2.77E-02	2.99E-03	2.77E-03	1.12E-02	1.33E-02	1.25E-02
0.198	2.982	7.95E-02	3.20E-02	3.00E-02	2.99E-03	2.77E-03	8.32E-03	1.45E-02	1.36E-02
0.198	3.982	7.83E-02	3.54E-02	3.32E-02	2.99E-03	2.77E-03	4.64E-03	1.62E-02	1.52E-02
0.198	4.982	7.80E-02	3.75E-02	3.52E-02	2.99E-03	2.77E-03	2.60E-03	1.73E-02	1.62E-02
0.198	6.982	7.78E-02	3.92E-02	3.68E-02	2.99E-03	2.77E-03	8.69E-04	1.81E-02	1.70E-02
0.198	9.982	7.77E-02	3.98E-02	3.74E-02	2.99E-03	2.77E-03	2.46E-04	1.84E-02	1.73E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**********************************************
* Layers:	MT2-M5-POLY (on FIELD OXIDE) *
**********************************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.152	3.06E-01	5.61E-03	9.37E-03	2.27E-03	3.93E-03	1.37E-01	1.67E-03	2.72E-03
0.198	0.162	2.92E-01	5.71E-03	9.55E-03	2.27E-03	3.93E-03	1.30E-01	1.72E-03	2.81E-03
0.198	0.182	2.69E-01	5.91E-03	9.91E-03	2.27E-03	3.93E-03	1.18E-01	1.82E-03	2.99E-03
0.198	0.232	2.27E-01	6.41E-03	1.07E-02	2.27E-03	3.93E-03	9.68E-02	2.07E-03	3.41E-03
0.198	0.282	1.99E-01	6.90E-03	1.16E-02	2.27E-03	3.93E-03	8.26E-02	2.32E-03	3.84E-03
0.198	0.382	1.64E-01	7.85E-03	1.32E-02	2.27E-03	3.93E-03	6.48E-02	2.79E-03	4.66E-03
0.198	0.482	1.44E-01	8.79E-03	1.48E-02	2.27E-03	3.93E-03	5.39E-02	3.26E-03	5.45E-03
0.198	0.582	1.30E-01	9.71E-03	1.64E-02	2.27E-03	3.93E-03	4.65E-02	3.72E-03	6.24E-03
0.198	0.782	1.13E-01	1.15E-02	1.95E-02	2.27E-03	3.93E-03	3.66E-02	4.61E-03	7.76E-03
0.198	0.982	1.03E-01	1.32E-02	2.23E-02	2.27E-03	3.93E-03	3.02E-02	5.46E-03	9.19E-03
0.198	1.182	9.67E-02	1.48E-02	2.50E-02	2.27E-03	3.93E-03	2.55E-02	6.25E-03	1.05E-02
0.198	1.382	9.23E-02	1.62E-02	2.75E-02	2.27E-03	3.93E-03	2.19E-02	6.99E-03	1.18E-02
0.198	1.582	8.92E-02	1.76E-02	2.97E-02	2.27E-03	3.93E-03	1.90E-02	7.67E-03	1.29E-02
0.198	1.782	8.70E-02	1.89E-02	3.18E-02	2.27E-03	3.93E-03	1.66E-02	8.30E-03	1.40E-02
0.198	1.982	8.53E-02	2.00E-02	3.37E-02	2.27E-03	3.93E-03	1.45E-02	8.87E-03	1.49E-02
0.198	2.482	8.27E-02	2.24E-02	3.76E-02	2.27E-03	3.93E-03	1.06E-02	1.01E-02	1.69E-02
0.198	2.982	8.13E-02	2.42E-02	4.06E-02	2.27E-03	3.93E-03	7.78E-03	1.10E-02	1.84E-02
0.198	3.982	8.03E-02	2.67E-02	4.46E-02	2.27E-03	3.93E-03	4.31E-03	1.22E-02	2.04E-02
0.198	4.982	8.00E-02	2.81E-02	4.70E-02	2.27E-03	3.93E-03	2.39E-03	1.29E-02	2.15E-02
0.198	6.982	7.99E-02	2.93E-02	4.89E-02	2.27E-03	3.93E-03	8.05E-04	1.35E-02	2.25E-02
0.198	9.982	7.98E-02	2.98E-02	4.96E-02	2.27E-03	3.93E-03	2.33E-04	1.37E-02	2.28E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**********************************************
* Layers:	MT2-M6-POLY (on FIELD OXIDE) *
**********************************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.152	3.07E-01	4.31E-03	1.46E-02	1.82E-03	6.70E-03	1.36E-01	1.24E-03	3.94E-03
0.198	0.162	2.93E-01	4.39E-03	1.49E-02	1.82E-03	6.70E-03	1.29E-01	1.29E-03	4.10E-03
0.198	0.182	2.69E-01	4.56E-03	1.55E-02	1.82E-03	6.70E-03	1.17E-01	1.37E-03	4.39E-03
0.198	0.232	2.27E-01	4.97E-03	1.70E-02	1.82E-03	6.70E-03	9.58E-02	1.57E-03	5.14E-03
0.198	0.282	2.00E-01	5.39E-03	1.85E-02	1.82E-03	6.70E-03	8.15E-02	1.78E-03	5.87E-03
0.198	0.382	1.66E-01	6.19E-03	2.13E-02	1.82E-03	6.70E-03	6.34E-02	2.18E-03	7.30E-03
0.198	0.482	1.46E-01	6.97E-03	2.41E-02	1.82E-03	6.70E-03	5.22E-02	2.57E-03	8.69E-03
0.198	0.582	1.33E-01	7.74E-03	2.67E-02	1.82E-03	6.70E-03	4.45E-02	2.96E-03	1.00E-02
0.198	0.782	1.17E-01	9.20E-03	3.16E-02	1.82E-03	6.70E-03	3.42E-02	3.69E-03	1.25E-02
0.198	0.982	1.08E-01	1.05E-02	3.61E-02	1.82E-03	6.70E-03	2.75E-02	4.35E-03	1.47E-02
0.198	1.182	1.02E-01	1.17E-02	4.00E-02	1.82E-03	6.70E-03	2.26E-02	4.96E-03	1.67E-02
0.198	1.382	9.85E-02	1.28E-02	4.35E-02	1.82E-03	6.70E-03	1.90E-02	5.51E-03	1.84E-02
0.198	1.582	9.60E-02	1.38E-02	4.66E-02	1.82E-03	6.70E-03	1.61E-02	6.00E-03	2.00E-02
0.198	1.782	9.43E-02	1.47E-02	4.94E-02	1.82E-03	6.70E-03	1.37E-02	6.44E-03	2.13E-02
0.198	1.982	9.32E-02	1.54E-02	5.18E-02	1.82E-03	6.70E-03	1.18E-02	6.81E-03	2.25E-02
0.198	2.482	9.14E-02	1.70E-02	5.65E-02	1.82E-03	6.70E-03	8.23E-03	7.58E-03	2.49E-02
0.198	2.982	9.06E-02	1.81E-02	5.99E-02	1.82E-03	6.70E-03	5.89E-03	8.12E-03	2.66E-02
0.198	3.982	9.01E-02	1.94E-02	6.40E-02	1.82E-03	6.70E-03	3.15E-03	8.79E-03	2.87E-02
0.198	4.982	8.99E-02	2.01E-02	6.62E-02	1.82E-03	6.70E-03	1.73E-03	9.15E-03	2.97E-02
0.198	6.982	8.99E-02	2.07E-02	6.79E-02	1.82E-03	6.70E-03	6.12E-04	9.44E-03	3.06E-02
0.198	9.982	8.99E-02	2.09E-02	6.85E-02	1.82E-03	6.70E-03	1.96E-04	9.55E-03	3.09E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**********************************************
* Layers:	MT2-M7-POLY (on FIELD OXIDE) *
**********************************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.152	3.21E-01	3.32E-03	4.07E-02	1.53E-03	2.16E-02	1.33E-01	8.98E-04	9.56E-03
0.198	0.162	3.07E-01	3.39E-03	4.17E-02	1.53E-03	2.16E-02	1.26E-01	9.35E-04	1.00E-02
0.198	0.182	2.84E-01	3.55E-03	4.36E-02	1.53E-03	2.16E-02	1.14E-01	1.01E-03	1.10E-02
0.198	0.232	2.44E-01	3.92E-03	4.81E-02	1.53E-03	2.16E-02	9.12E-02	1.20E-03	1.33E-02
0.198	0.282	2.18E-01	4.28E-03	5.25E-02	1.53E-03	2.16E-02	7.61E-02	1.38E-03	1.54E-02
0.198	0.382	1.87E-01	4.97E-03	6.03E-02	1.53E-03	2.16E-02	5.68E-02	1.72E-03	1.93E-02
0.198	0.482	1.70E-01	5.63E-03	6.72E-02	1.53E-03	2.16E-02	4.48E-02	2.05E-03	2.28E-02
0.198	0.582	1.60E-01	6.24E-03	7.34E-02	1.53E-03	2.16E-02	3.66E-02	2.36E-03	2.59E-02
0.198	0.782	1.48E-01	7.35E-03	8.35E-02	1.53E-03	2.16E-02	2.59E-02	2.91E-03	3.10E-02
0.198	0.982	1.43E-01	8.25E-03	9.14E-02	1.53E-03	2.16E-02	1.93E-02	3.36E-03	3.49E-02
0.198	1.182	1.40E-01	8.99E-03	9.75E-02	1.53E-03	2.16E-02	1.49E-02	3.73E-03	3.79E-02
0.198	1.382	1.39E-01	9.58E-03	1.02E-01	1.53E-03	2.16E-02	1.18E-02	4.03E-03	4.03E-02
0.198	1.582	1.38E-01	1.01E-02	1.06E-01	1.53E-03	2.16E-02	9.52E-03	4.27E-03	4.22E-02
0.198	1.782	1.37E-01	1.05E-02	1.09E-01	1.53E-03	2.16E-02	7.79E-03	4.46E-03	4.37E-02
0.198	1.982	1.37E-01	1.08E-02	1.11E-01	1.53E-03	2.16E-02	6.50E-03	4.61E-03	4.49E-02
0.198	2.482	1.36E-01	1.13E-02	1.15E-01	1.53E-03	2.16E-02	4.26E-03	4.90E-03	4.69E-02
0.198	2.982	1.36E-01	1.17E-02	1.18E-01	1.53E-03	2.16E-02	2.92E-03	5.07E-03	4.82E-02
0.198	3.982	1.36E-01	1.20E-02	1.21E-01	1.53E-03	2.16E-02	1.55E-03	5.26E-03	4.95E-02
0.198	4.982	1.36E-01	1.22E-02	1.22E-01	1.53E-03	2.16E-02	9.23E-04	5.34E-03	5.01E-02
0.198	6.982	1.36E-01	1.24E-02	1.23E-01	1.53E-03	2.16E-02	3.93E-04	5.42E-03	5.06E-02
0.198	9.982	1.36E-01	1.24E-02	1.23E-01	1.53E-03	2.16E-02	1.70E-04	5.45E-03	5.08E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

***************************
* Layers:	MT2-M2-M1 *
***************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.152	3.17E-01	4.33E-02	3.71E-03	2.35E-02	1.74E-03	1.30E-01	9.93E-03	9.85E-04
0.198	0.162	3.03E-01	4.43E-02	3.79E-03	2.35E-02	1.74E-03	1.23E-01	1.04E-02	1.03E-03
0.198	0.182	2.80E-01	4.62E-02	3.96E-03	2.35E-02	1.74E-03	1.11E-01	1.14E-02	1.11E-03
0.198	0.232	2.41E-01	5.08E-02	4.38E-03	2.35E-02	1.74E-03	8.85E-02	1.37E-02	1.32E-03
0.198	0.282	2.15E-01	5.51E-02	4.80E-03	2.35E-02	1.74E-03	7.36E-02	1.58E-02	1.53E-03
0.198	0.382	1.85E-01	6.29E-02	5.59E-03	2.35E-02	1.74E-03	5.46E-02	1.97E-02	1.93E-03
0.198	0.482	1.69E-01	6.96E-02	6.34E-03	2.35E-02	1.74E-03	4.29E-02	2.31E-02	2.30E-03
0.198	0.582	1.59E-01	7.55E-02	7.05E-03	2.35E-02	1.74E-03	3.49E-02	2.60E-02	2.65E-03
0.198	0.782	1.48E-01	8.51E-02	8.28E-03	2.35E-02	1.74E-03	2.46E-02	3.08E-02	3.27E-03
0.198	0.982	1.43E-01	9.26E-02	9.30E-03	2.35E-02	1.74E-03	1.83E-02	3.45E-02	3.78E-03
0.198	1.182	1.40E-01	9.83E-02	1.01E-02	2.35E-02	1.74E-03	1.41E-02	3.74E-02	4.19E-03
0.198	1.382	1.39E-01	1.03E-01	1.08E-02	2.35E-02	1.74E-03	1.11E-02	3.97E-02	4.52E-03
0.198	1.582	1.38E-01	1.06E-01	1.13E-02	2.35E-02	1.74E-03	8.93E-03	4.15E-02	4.79E-03
0.198	1.782	1.37E-01	1.09E-01	1.17E-02	2.35E-02	1.74E-03	7.27E-03	4.29E-02	5.00E-03
0.198	1.982	1.37E-01	1.11E-01	1.21E-02	2.35E-02	1.74E-03	6.00E-03	4.40E-02	5.17E-03
0.198	2.482	1.37E-01	1.15E-01	1.27E-02	2.35E-02	1.74E-03	3.87E-03	4.59E-02	5.47E-03
0.198	2.982	1.36E-01	1.18E-01	1.30E-02	2.35E-02	1.74E-03	2.59E-03	4.71E-02	5.65E-03
0.198	3.982	1.36E-01	1.20E-01	1.34E-02	2.35E-02	1.74E-03	1.31E-03	4.83E-02	5.84E-03
0.198	4.982	1.36E-01	1.21E-01	1.36E-02	2.35E-02	1.74E-03	7.42E-04	4.88E-02	5.93E-03
0.198	6.982	1.36E-01	1.22E-01	1.37E-02	2.35E-02	1.74E-03	3.06E-04	4.92E-02	6.00E-03
0.198	9.982	1.36E-01	1.22E-01	1.38E-02	2.35E-02	1.74E-03	1.31E-04	4.94E-02	6.02E-03
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

***************************
* Layers:	MT2-M3-M1 *
***************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.152	3.07E-01	1.46E-02	4.86E-03	6.89E-03	2.14E-03	1.36E-01	3.86E-03	1.36E-03
0.198	0.162	2.93E-01	1.49E-02	4.96E-03	6.89E-03	2.14E-03	1.29E-01	4.01E-03	1.41E-03
0.198	0.182	2.70E-01	1.55E-02	5.16E-03	6.89E-03	2.14E-03	1.17E-01	4.31E-03	1.51E-03
0.198	0.232	2.28E-01	1.70E-02	5.65E-03	6.89E-03	2.14E-03	9.58E-02	5.06E-03	1.75E-03
0.198	0.282	2.00E-01	1.85E-02	6.13E-03	6.89E-03	2.14E-03	8.15E-02	5.79E-03	2.00E-03
0.198	0.382	1.66E-01	2.13E-02	7.08E-03	6.89E-03	2.14E-03	6.34E-02	7.22E-03	2.47E-03
0.198	0.482	1.46E-01	2.41E-02	8.00E-03	6.89E-03	2.14E-03	5.21E-02	8.60E-03	2.93E-03
0.198	0.582	1.33E-01	2.67E-02	8.91E-03	6.89E-03	2.14E-03	4.43E-02	9.93E-03	3.38E-03
0.198	0.782	1.17E-01	3.17E-02	1.06E-02	6.89E-03	2.14E-03	3.39E-02	1.24E-02	4.24E-03
0.198	0.982	1.08E-01	3.61E-02	1.22E-02	6.89E-03	2.14E-03	2.71E-02	1.46E-02	5.02E-03
0.198	1.182	1.03E-01	4.00E-02	1.36E-02	6.89E-03	2.14E-03	2.22E-02	1.66E-02	5.73E-03
0.198	1.382	9.91E-02	4.35E-02	1.49E-02	6.89E-03	2.14E-03	1.85E-02	1.83E-02	6.37E-03
0.198	1.582	9.67E-02	4.66E-02	1.60E-02	6.89E-03	2.14E-03	1.56E-02	1.99E-02	6.94E-03
0.198	1.782	9.51E-02	4.93E-02	1.70E-02	6.89E-03	2.14E-03	1.32E-02	2.12E-02	7.43E-03
0.198	1.982	9.39E-02	5.17E-02	1.79E-02	6.89E-03	2.14E-03	1.13E-02	2.24E-02	7.86E-03
0.198	2.482	9.23E-02	5.62E-02	1.96E-02	6.89E-03	2.14E-03	7.72E-03	2.47E-02	8.71E-03
0.198	2.982	9.16E-02	5.95E-02	2.08E-02	6.89E-03	2.14E-03	5.36E-03	2.63E-02	9.32E-03
0.198	3.982	9.11E-02	6.33E-02	2.22E-02	6.89E-03	2.14E-03	2.70E-03	2.82E-02	1.00E-02
0.198	4.982	9.10E-02	6.51E-02	2.29E-02	6.89E-03	2.14E-03	1.43E-03	2.91E-02	1.04E-02
0.198	6.982	9.10E-02	6.66E-02	2.35E-02	6.89E-03	2.14E-03	4.60E-04	2.98E-02	1.07E-02
0.198	9.982	9.10E-02	6.70E-02	2.37E-02	6.89E-03	2.14E-03	1.50E-04	3.01E-02	1.08E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

***************************
* Layers:	MT2-M4-M1 *
***************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.152	3.07E-01	9.20E-03	6.51E-03	3.99E-03	2.77E-03	1.37E-01	2.60E-03	1.87E-03
